$Pumped Flows to Banks Lake 1/1/2011 to 12/31/15,,
,,
JDAY,QWD,
149.542,192.6,
149.583,192.6,
149.625,192.6,
149.667,192.6,
149.708,192.6,
149.75,192.6,
149.792,192.6,
149.833,192.6,
149.875,192.6,
149.917,192.6,
149.958,192.6,
150,192.6,
150.042,192.6,
150.083,192.6,
150.125,192.6,
150.167,191.7,
150.208,192.6,
150.25,192.6,
150.292,192.6,
150.333,192.6,
150.375,191.7,
150.417,192.6,
150.458,192.6,
150.5,192.6,
150.542,192.6,
150.583,192.6,
150.625,192.6,
150.667,192.6,
150.708,192.6,
150.75,192.6,
150.792,192.6,
150.833,192.6,
150.875,192.6,
150.917,192.6,
150.958,192.6,
151,192.7,
151.042,192.7,
151.083,191.8,
151.125,192.7,
151.167,192.7,
151.208,192.7,
151.25,192.7,
151.292,191.8,
151.333,191.8,
151.375,192.7,
151.417,192.7,
151.458,192.7,
151.5,192.7,
151.542,192.7,
151.583,192.7,
151.625,192.7,
151.667,192.7,
151.708,192.7,
151.75,192.7,
151.792,192.7,
151.833,192.7,
151.875,192.7,
151.917,192.7,
151.958,192.7,
152,192.6,
152.042,192.6,
152.083,192.6,
152.125,192.6,
152.167,192.6,
152.208,192.6,
152.25,192.6,
152.292,192.6,
152.333,191.7,
152.375,192.6,
152.417,192.6,
152.458,192.6,
152.5,192.6,
152.542,192.6,
152.583,192.6,
152.625,192.6,
152.667,192.6,
152.708,192.6,
152.75,192.6,
152.792,192.6,
152.833,192.6,
152.875,192.6,
152.917,192.6,
152.958,192.6,
153,192.6,
153.042,192.6,
153.083,192.6,
153.125,192.6,
153.167,192.6,
153.208,192.6,
153.25,192.6,
153.292,192.6,
153.333,191.7,
153.375,192.6,
153.417,192.6,
153.458,192.6,
153.5,192.6,
153.542,192.6,
153.583,192.6,
153.625,192.6,
153.667,192.6,
153.708,192.6,
153.75,192.6,
153.792,191.7,
153.833,192.6,
153.875,192.6,
153.917,192.6,
153.958,192.6,
154,192.6,
154.042,192.6,
154.083,192.6,
154.125,192.6,
154.167,192.6,
154.208,192.6,
154.25,192.6,
154.292,192.6,
154.333,192.6,
154.375,192.6,
154.417,192.6,
154.458,192.6,
154.5,192.6,
154.542,192.6,
154.583,192.6,
154.625,192.6,
154.667,192.6,
154.708,192.6,
154.75,192.6,
154.792,192.6,
154.833,192.6,
154.875,192.6,
154.917,192.6,
154.958,192.6,
155,192.6,
155.042,192.6,
155.083,192.6,
155.125,191.7,
155.167,192.6,
155.208,192.6,
155.25,192.6,
155.292,192.6,
155.333,191.7,
155.375,192.6,
155.417,192.6,
155.458,192.6,
155.5,192.6,
155.542,192.6,
155.583,192.6,
155.625,192.6,
155.667,192.6,
155.708,192.6,
155.75,192.6,
155.792,192.6,
155.833,192.6,
155.875,192.6,
155.917,192.6,
155.958,192.6,
156,192.6,
156.042,192.6,
156.083,192.6,
156.125,192.6,
156.167,192.6,
156.208,192.6,
156.25,192.6,
156.292,192.6,
156.333,192.6,
156.375,192.6,
156.417,192.6,
156.458,192.6,
156.5,192.6,
156.542,192.6,
156.583,192.6,
156.625,192.6,
156.667,192.6,
156.708,192.6,
156.75,192.6,
156.792,192.6,
156.833,192.6,
156.875,192.6,
156.917,192.6,
156.958,192.6,
157,192.7,
157.042,192.7,
157.083,192.7,
157.125,192.7,
157.167,192.7,
157.208,192.7,
157.25,192.7,
157.292,191.8,
157.333,191.8,
157.375,191.8,
157.417,192.7,
157.458,192.7,
157.5,192.7,
157.542,192.7,
157.583,192.7,
157.625,192.7,
157.667,192.7,
157.708,192.7,
157.75,192.7,
157.792,192.7,
157.833,192.7,
157.875,192.7,
157.917,192.7,
157.958,192.7,
158,192.9,
158.042,192.9,
158.083,192,
158.125,192,
158.167,192,
158.208,192,
158.25,192,
158.292,192,
158.333,192,
158.375,192,
158.417,192,
158.458,192.9,
158.5,192.9,
158.542,192.9,
158.583,192.9,
158.625,192.9,
158.667,192,
158.708,192,
158.75,192.9,
158.792,192.9,
158.833,192.9,
158.875,193.8,
158.917,192.9,
158.958,192.9,
159,192.7,
159.042,191.8,
159.083,192.7,
159.125,191.8,
159.167,191.8,
159.208,192.7,
159.25,192.7,
159.292,191.8,
159.333,191.8,
159.375,192.7,
159.417,192.7,
159.458,192.7,
159.5,192.7,
159.542,192.7,
159.583,192.7,
159.625,192.7,
159.667,192.7,
159.708,192.7,
159.75,192.7,
159.792,192.7,
159.833,193.5,
159.875,192.7,
159.917,192.7,
159.958,193.5,
160,267.8,
160.042,267.8,
160.083,267.8,
160.125,266.6,
160.167,266.6,
160.208,266.6,
160.25,267.8,
160.292,239.8,
160.333,159.5,
160.375,160.7,
160.417,160.7,
160.458,160.7,
160.5,160.7,
160.542,160.7,
160.583,160.7,
160.625,160.7,
160.667,160.7,
160.708,160.7,
160.75,160.7,
160.792,160.7,
160.833,160.7,
160.875,160.7,
160.917,160.7,
160.958,160.7,
161,123.1,
161.042,199.6,
161.083,212.7,
161.125,212.7,
161.167,212.7,
161.208,208.9,
161.25,123.1,
161.292,123.1,
161.333,123.1,
161.375,124.1,
161.417,124.1,
161.458,124.1,
161.5,124.1,
161.542,124.1,
161.583,124.1,
161.625,124.1,
161.667,124.1,
161.708,124.1,
161.75,124.1,
161.792,124.1,
161.833,124.1,
161.875,124.1,
161.917,137.1,
161.958,213.6,
162,192.1,
162.042,192.1,
162.083,192.1,
162.125,192.1,
162.167,192.1,
162.208,192.1,
162.25,192.1,
162.292,183.7,
162.333,111.6,
162.375,111.6,
162.417,111.6,
162.458,111.6,
162.5,111.6,
162.542,111.6,
162.583,111.6,
162.625,111.6,
162.667,111.6,
162.708,111.6,
162.75,111.6,
162.792,111.6,
162.833,111.6,
162.875,111.6,
162.917,129.2,
162.958,192.1,
163,293.1,
163.042,293.1,
163.083,291.8,
163.125,294.4,
163.167,291.8,
163.208,294.4,
163.25,291.8,
163.292,282.9,
163.333,169.5,
163.375,170.8,
163.417,145.3,
163.458,0,
163.5,0,
163.542,0,
163.583,128.7,
163.625,169.5,
163.667,170.8,
163.708,169.5,
163.75,144,
163.792,0,
163.833,0,
163.875,0,
163.917,0,
163.958,136.4,
164,81.4,
164.042,99.8,
164.083,99.8,
164.125,99.8,
164.167,99.8,
164.208,99.8,
164.25,99.8,
164.292,99.8,
164.333,99.8,
164.375,100.9,
164.417,99.8,
164.458,99.8,
164.5,99.8,
164.542,114.4,
164.583,126.9,
164.625,126.4,
164.667,126.9,
164.708,126.9,
164.75,126.9,
164.792,126.9,
164.833,126.4,
164.875,126.9,
164.917,126.9,
164.958,123.7,
165,386.8,
165.042,386.8,
165.083,386.8,
165.125,386.8,
165.167,355.1,
165.208,0,
165.25,0,
165.292,0,
165.333,0,
165.375,12.4,
165.417,5.5,
165.458,0,
165.5,0,
165.542,0,
165.583,0,
165.625,9.6,
165.667,236.7,
165.708,327.6,
165.75,327.6,
165.792,326.2,
165.833,326.2,
165.875,327.6,
165.917,327.6,
165.958,327.6,
166,186.4,
166.042,186.4,
166.083,186.4,
166.125,186.4,
166.167,186.4,
166.208,167.6,
166.25,0,
166.292,0,
166.333,0,
166.375,0,
166.417,0,
166.458,0,
166.5,0,
166.542,0,
166.583,48.6,
166.625,149.6,
166.667,149.6,
166.708,176.2,
166.75,221.7,
166.792,221.7,
166.833,221.7,
166.875,221.7,
166.917,221.7,
166.958,221.7,
167,192.7,
167.042,192.7,
167.083,192.7,
167.125,192.7,
167.167,192.7,
167.208,192.7,
167.25,172.2,
167.292,0,
167.333,0,
167.375,0,
167.417,0,
167.458,0,
167.5,30.6,
167.542,147.7,
167.583,192.7,
167.625,193.4,
167.667,193.4,
167.708,193.4,
167.75,194,
167.792,192.7,
167.833,193.4,
167.875,193.4,
167.917,194,
167.958,194,
168,274.6,
168.042,274.6,
168.083,274.6,
168.125,274.6,
168.167,274.6,
168.208,274.6,
168.25,252.4,
168.292,0,
168.333,0,
168.375,0,
168.417,0,
168.458,0,
168.5,0,
168.542,54,
168.583,261.1,
168.625,274.6,
168.667,274.6,
168.708,274.6,
168.75,274.6,
168.792,274.6,
168.833,274.6,
168.875,274.6,
168.917,274.6,
168.958,274.6,
169,202.2,
169.042,202.2,
169.083,202.2,
169.125,202.2,
169.167,202.2,
169.208,202.2,
169.25,202.2,
169.292,202.2,
169.333,202.2,
169.375,190.9,
169.417,136.2,
169.458,136.2,
169.5,136.2,
169.542,136.2,
169.583,141.2,
169.625,202.2,
169.667,202.2,
169.708,202.2,
169.75,202.2,
169.792,202.2,
169.833,202.2,
169.875,202.9,
169.917,202.9,
169.958,202.9,
170,274.8,
170.042,275.7,
170.083,274.8,
170.125,276.7,
170.167,275.7,
170.208,276.7,
170.25,276.7,
170.292,274.8,
170.333,274.8,
170.375,241,
170.417,144.6,
170.458,144.6,
170.5,144.6,
170.542,111.8,
170.583,186.1,
170.625,276.7,
170.667,276.7,
170.708,276.7,
170.75,276.7,
170.792,276.7,
170.833,276.7,
170.875,276.7,
170.917,276.7,
170.958,276.7,
171,269.2,
171.042,269.2,
171.083,269.2,
171.125,269.2,
171.167,269.2,
171.208,269.2,
171.25,269.2,
171.292,269.2,
171.333,269.2,
171.375,269.2,
171.417,269.2,
171.458,245.8,
171.5,128.5,
171.542,128.5,
171.583,128.5,
171.625,128.5,
171.667,165.1,
171.708,269.2,
171.75,269.2,
171.792,269.2,
171.833,269.2,
171.875,269.2,
171.917,269.2,
171.958,269.2,
172,299.9,
172.042,299.9,
172.083,299.9,
172.125,299.9,
172.167,299.9,
172.208,302,
172.25,299.9,
172.292,299.9,
172.333,301,
172.375,301,
172.417,301,
172.458,299.9,
172.5,301,
172.542,301,
172.583,0,
172.625,0,
172.667,0,
172.708,10.5,
172.75,111.8,
172.792,273.8,
172.833,302,
172.875,302,
172.917,302,
172.958,302,
173,266.5,
173.042,266.5,
173.083,266.5,
173.125,266.5,
173.167,266.5,
173.208,265.6,
173.25,266.5,
173.292,266.5,
173.333,266.5,
173.375,266.5,
173.417,266.5,
173.458,266.5,
173.5,266.5,
173.542,15.7,
173.583,0,
173.625,0,
173.667,0,
173.708,154.9,
173.75,266.5,
173.792,266.5,
173.833,266.5,
173.875,266.5,
173.917,266.5,
173.958,266.5,
174,231.1,
174.042,231.1,
174.083,231.1,
174.125,231.1,
174.167,231.1,
174.208,231.1,
174.25,231.9,
174.292,231.1,
174.333,231.1,
174.375,231.1,
174.417,231.1,
174.458,231.1,
174.5,231.1,
174.542,231.1,
174.583,231.9,
174.625,231.9,
174.667,231.9,
174.708,232.7,
174.75,231.9,
174.792,231.9,
174.833,231.9,
174.875,231.9,
174.917,231.9,
174.958,231.9,
175,382.7,
175.042,382.7,
175.083,381.3,
175.125,382.7,
175.167,381.3,
175.208,382.7,
175.25,382.7,
175.292,381.3,
175.333,382.7,
175.375,345.7,
175.417,0,
175.458,0,
175.5,0,
175.542,0,
175.583,0,
175.625,58.1,
175.667,310.1,
175.708,384,
175.75,384,
175.792,384,
175.833,384,
175.875,384,
175.917,384,
175.958,384,
176,286.4,
176.042,286.4,
176.083,286.4,
176.125,286.4,
176.167,286.4,
176.208,286.4,
176.25,286.4,
176.292,286.4,
176.333,286.4,
176.375,286.4,
176.417,286.4,
176.458,250,
176.5,0,
176.542,0,
176.583,0,
176.625,0,
176.667,0,
176.708,22.6,
176.75,276.6,
176.792,287.4,
176.833,287.4,
176.875,287.4,
176.917,287.4,
176.958,287.4,
177,284.7,
177.042,284.7,
177.083,284.7,
177.125,284.7,
177.167,284.7,
177.208,284.7,
177.25,284.7,
177.292,284.7,
177.333,284.7,
177.375,284.7,
177.417,284.7,
177.458,284.7,
177.5,284.7,
177.542,283.7,
177.583,283.7,
177.625,219.3,
177.667,0,
177.708,0,
177.75,0,
177.792,0,
177.833,48.7,
177.875,214.5,
177.917,239.8,
177.958,239.8,
178,248.1,
178.042,248.1,
178.083,248.1,
178.125,248.1,
178.167,248.1,
178.208,248.1,
178.25,248.1,
178.292,248.1,
178.333,248.1,
178.375,248.1,
178.417,219.8,
178.458,294.5,
178.5,257.1,
178.542,96.8,
178.583,96.8,
178.625,96.8,
178.667,96.8,
178.708,96.8,
178.75,144.2,
178.792,295.5,
178.833,295.5,
178.875,296.5,
178.917,296.5,
178.958,296.5,
179,317.3,
179.042,318.4,
179.083,317.3,
179.125,317.3,
179.167,317.3,
179.208,317.3,
179.25,318.4,
179.292,317.3,
179.333,317.3,
179.375,317.3,
179.417,285.9,
179.458,0,
179.5,0,
179.542,0,
179.583,0,
179.625,0,
179.667,0,
179.708,13,
179.75,261,
179.792,318.4,
179.833,318.4,
179.875,318.4,
179.917,318.4,
179.958,318.4,
180,281.6,
180.042,281.6,
180.083,281.6,
180.125,281.6,
180.167,281.6,
180.208,281.6,
180.25,281.6,
180.292,281.6,
180.333,281.6,
180.375,281.6,
180.417,256.7,
180.458,0,
180.5,0,
180.542,0,
180.583,0,
180.625,0,
180.667,9.6,
180.708,234.7,
180.75,282.6,
180.792,281.6,
180.833,281.6,
180.875,282.6,
180.917,281.6,
180.958,282.6,
181,314.1,
181.042,315.2,
181.083,314.1,
181.125,315.2,
181.167,314.1,
181.208,315.2,
181.25,315.2,
181.292,315.2,
181.333,314.1,
181.375,314.1,
181.417,315.2,
181.458,316.3,
181.5,89.8,
181.542,0,
181.583,0,
181.625,0,
181.667,0,
181.708,0,
181.75,0,
181.792,163.5,
181.833,316.3,
181.875,315.2,
181.917,316.3,
181.958,316.3,
182,273.8,
182.042,273.8,
182.083,273.8,
182.125,273.8,
182.167,273.8,
182.208,273.8,
182.25,273.8,
182.292,106.4,
182.333,0,
182.375,0,
182.417,0,
182.458,0,
182.5,36.1,
182.542,249.8,
182.583,272.9,
182.625,273.8,
182.667,273.8,
182.708,273.8,
182.75,273.8,
182.792,273.8,
182.833,273.8,
182.875,273.8,
182.917,273.8,
182.958,273.8,
183,232.7,
183.042,232.7,
183.083,232.7,
183.125,232.7,
183.167,232.7,
183.208,232.7,
183.25,232.7,
183.292,232.7,
183.333,232.7,
183.375,232.7,
183.417,232.7,
183.458,232.7,
183.5,232.7,
183.542,232.7,
183.583,232.7,
183.625,232.7,
183.667,232.7,
183.708,232.7,
183.75,232.7,
183.792,232.7,
183.833,232.7,
183.875,232.7,
183.917,232.7,
183.958,232.7,
184,303,
184.042,303,
184.083,303,
184.125,303,
184.167,303,
184.208,303,
184.25,303,
184.292,303,
184.333,303,
184.375,303,
184.417,303,
184.458,303,
184.5,303,
184.542,303,
184.583,303,
184.625,303,
184.667,303,
184.708,303,
184.75,303,
184.792,303,
184.833,303,
184.875,303,
184.917,303,
184.958,303,
185,433.2,
185.042,433.2,
185.083,433.2,
185.125,433.2,
185.167,433.2,
185.208,433.2,
185.25,433.2,
185.292,433.2,
185.333,433.2,
185.375,433.2,
185.417,433.2,
185.458,433.2,
185.5,434.7,
185.542,327.8,
185.583,0,
185.625,0,
185.667,0,
185.708,0,
185.75,0,
185.792,13.2,
185.833,291.2,
185.875,358.6,
185.917,357.1,
185.958,358.6,
186,477,
186.042,479,
186.083,479,
186.125,477,
186.167,479,
186.208,479,
186.25,479,
186.292,479,
186.333,367.5,
186.375,0,
186.417,477,
186.458,0,
186.5,0,
186.542,0,
186.583,0,
186.625,0,
186.667,0,
186.708,0,
186.75,0,
186.792,15.6,
186.833,422.3,
186.875,479,
186.917,480.9,
186.958,479,
187,201.5,
187.042,201.5,
187.083,202.3,
187.125,201.5,
187.167,201.5,
187.208,201.5,
187.25,201.5,
187.292,202.3,
187.333,201.5,
187.375,176.8,
187.417,0,
187.458,0,
187.5,0,
187.542,0,
187.583,0,
187.625,0,
187.667,0,
187.708,0,
187.75,12.3,
187.792,223.7,
187.833,245.1,
187.875,245.1,
187.917,245.1,
187.958,245.1,
188,168.6,
188.042,168.6,
188.083,168.6,
188.125,168.6,
188.167,168.6,
188.208,168.6,
188.25,168.6,
188.292,168.6,
188.333,168.6,
188.375,168.6,
188.417,168.6,
188.458,168.6,
188.5,168.6,
188.542,168.6,
188.583,168.6,
188.625,168.6,
188.667,168.6,
188.708,168.6,
188.75,168.6,
188.792,168.6,
188.833,168.6,
188.875,168.6,
188.917,168.6,
188.958,168.6,
189,308.7,
189.042,308.7,
189.083,308.7,
189.125,308.7,
189.167,308.7,
189.208,308.7,
189.25,308.7,
189.292,308.7,
189.333,308.7,
189.375,308.7,
189.417,308.7,
189.458,308.7,
189.5,308.7,
189.542,308.7,
189.583,308.7,
189.625,308.7,
189.667,308.7,
189.708,308.7,
189.75,308.7,
189.792,308.7,
189.833,308.7,
189.875,308.7,
189.917,308.7,
189.958,308.7,
190,309.6,
190.042,309.6,
190.083,309.6,
190.125,309.6,
190.167,309.6,
190.208,309.6,
190.25,309.6,
190.292,309.6,
190.333,309.6,
190.375,309.6,
190.417,309.6,
190.458,309.6,
190.5,309.6,
190.542,309.6,
190.583,309.6,
190.625,309.6,
190.667,309.6,
190.708,309.6,
190.75,309.6,
190.792,309.6,
190.833,309.6,
190.875,309.6,
190.917,309.6,
190.958,309.6,
191,311.5,
191.042,311.5,
191.083,311.5,
191.125,311.5,
191.167,311.5,
191.208,311.5,
191.25,311.5,
191.292,311.5,
191.333,311.5,
191.375,311.5,
191.417,311.5,
191.458,311.5,
191.5,311.5,
191.542,311.5,
191.583,311.5,
191.625,311.5,
191.667,311.5,
191.708,311.5,
191.75,311.5,
191.792,311.5,
191.833,311.5,
191.875,311.5,
191.917,311.5,
191.958,311.5,
192,380.4,
192.042,380.4,
192.083,380.4,
192.125,380.4,
192.167,380.4,
192.208,380.4,
192.25,380.4,
192.292,380.4,
192.333,351.1,
192.375,0,
192.417,0,
192.458,0,
192.5,23,
192.542,255.3,
192.583,380.4,
192.625,379.1,
192.667,380.4,
192.708,380.4,
192.75,380.4,
192.792,380.4,
192.833,380.4,
192.875,380.4,
192.917,380.4,
192.958,380.4,
193,253.9,
193.042,253.9,
193.083,253.9,
193.125,253.9,
193.167,253.9,
193.208,253.9,
193.25,253.9,
193.292,253.9,
193.333,253.9,
193.375,253.9,
193.417,253.9,
193.458,253.9,
193.5,253.9,
193.542,253.9,
193.583,253.9,
193.625,253.9,
193.667,253.9,
193.708,253.9,
193.75,253.9,
193.792,253.9,
193.833,253.9,
193.875,253.9,
193.917,253.9,
193.958,253.9,
194,332.1,
194.042,332.1,
194.083,332.1,
194.125,332.1,
194.167,332.1,
194.208,332.1,
194.25,332.1,
194.292,332.1,
194.333,332.1,
194.375,96.9,
194.417,86.9,
194.458,318.7,
194.5,332.1,
194.542,332.1,
194.583,332.1,
194.625,332.1,
194.667,332.1,
194.708,332.1,
194.75,332.1,
194.792,332.1,
194.833,332.1,
194.875,332.1,
194.917,332.1,
194.958,332.1,
195,292.1,
195.042,292.1,
195.083,292.1,
195.125,292.1,
195.167,292.1,
195.208,292.1,
195.25,292.1,
195.292,292.1,
195.333,292.1,
195.375,292.1,
195.417,292.1,
195.458,292.1,
195.5,292.1,
195.542,292.1,
195.583,292.1,
195.625,292.1,
195.667,292.1,
195.708,292.1,
195.75,292.1,
195.792,292.1,
195.833,292.1,
195.875,292.1,
195.917,292.1,
195.958,292.1,
196,311.5,
196.042,311.5,
196.083,311.5,
196.125,311.5,
196.167,311.5,
196.208,311.5,
196.25,311.5,
196.292,311.5,
196.333,311.5,
196.375,311.5,
196.417,311.5,
196.458,311.5,
196.5,311.5,
196.542,311.5,
196.583,311.5,
196.625,311.5,
196.667,311.5,
196.708,311.5,
196.75,311.5,
196.792,311.5,
196.833,311.5,
196.875,311.5,
196.917,311.5,
196.958,311.5,
197,311.5,
197.042,311.5,
197.083,311.5,
197.125,311.5,
197.167,311.5,
197.208,311.5,
197.25,311.5,
197.292,311.5,
197.333,311.5,
197.375,311.5,
197.417,311.5,
197.458,311.5,
197.5,311.5,
197.542,311.5,
197.583,311.5,
197.625,311.5,
197.667,311.5,
197.708,311.5,
197.75,311.5,
197.792,311.5,
197.833,311.5,
197.875,311.5,
197.917,311.5,
197.958,311.5,
198,311.5,
198.042,311.5,
198.083,311.5,
198.125,311.5,
198.167,311.5,
198.208,311.5,
198.25,311.5,
198.292,311.5,
198.333,311.5,
198.375,311.5,
198.417,311.5,
198.458,311.5,
198.5,311.5,
198.542,311.5,
198.583,311.5,
198.625,311.5,
198.667,311.5,
198.708,311.5,
198.75,311.5,
198.792,311.5,
198.833,311.5,
198.875,311.5,
198.917,311.5,
198.958,311.5,
199,412.6,
199.042,412.6,
199.083,412.6,
199.125,412.6,
199.167,412.6,
199.208,412.6,
199.25,412.6,
199.292,412.6,
199.333,412.6,
199.375,412.6,
199.417,412.6,
199.458,412.6,
199.5,412.6,
199.542,412.6,
199.583,412.6,
199.625,412.6,
199.667,324,
199.708,0,
199.75,0,
199.792,0,
199.833,0,
199.875,0,
199.917,145.4,
199.958,404.3,
200,264.8,
200.042,264.8,
200.083,264.8,
200.125,264.8,
200.167,264.8,
200.208,264.8,
200.25,264.8,
200.292,264.8,
200.333,264.8,
200.375,264.8,
200.417,264.8,
200.458,202.6,
200.5,198.2,
200.542,264.8,
200.583,264.8,
200.625,264.8,
200.667,264.8,
200.708,264.8,
200.75,264.8,
200.792,264.8,
200.833,264.8,
200.875,200,
200.917,0,
200.958,0,
201,31.2,
201.042,534.9,
201.083,620.2,
201.125,620.2,
201.167,620.2,
201.208,620.2,
201.25,620.2,
201.292,620.2,
201.333,620.2,
201.375,620.2,
201.417,620.2,
201.458,472.5,
201.5,0,
201.542,0,
201.583,0,
201.625,0,
201.667,0,
201.708,0,
201.75,0,
201.792,0,
201.833,0,
201.875,0,
201.917,0,
201.958,0,
202,4.9,
202.042,100.8,
202.083,146.6,
202.125,146.6,
202.167,146.6,
202.208,146.6,
202.25,146.6,
202.292,146.6,
202.333,146.6,
202.375,146.6,
202.417,146.6,
202.458,146.6,
202.5,146.6,
202.542,146.6,
202.583,146.6,
202.625,146.6,
202.667,146.6,
202.708,146.6,
202.75,146.6,
202.792,146.6,
202.833,146.6,
202.875,146.6,
202.917,146.6,
202.958,146.6,
203,294.9,
203.042,294.9,
203.083,294.9,
203.125,294.9,
203.167,294.9,
203.208,294.9,
203.25,294.9,
203.292,294.9,
203.333,294.9,
203.375,294.9,
203.417,294.9,
203.458,294.9,
203.5,294.9,
203.542,294.9,
203.583,294.9,
203.625,294.9,
203.667,294.9,
203.708,294.9,
203.75,294.9,
203.792,294.9,
203.833,294.9,
203.875,294.9,
203.917,294.9,
203.958,294.9,
204,311.5,
204.042,311.5,
204.083,311.5,
204.125,311.5,
204.167,311.5,
204.208,311.5,
204.25,311.5,
204.292,311.5,
204.333,311.5,
204.375,311.5,
204.417,311.5,
204.458,311.5,
204.5,311.5,
204.542,311.5,
204.583,311.5,
204.625,311.5,
204.667,311.5,
204.708,311.5,
204.75,311.5,
204.792,311.5,
204.833,311.5,
204.875,311.5,
204.917,311.5,
204.958,311.5,
205,358.7,
205.042,358.7,
205.083,358.7,
205.125,358.7,
205.167,358.7,
205.208,358.7,
205.25,358.7,
205.292,358.7,
205.333,358.7,
205.375,358.7,
205.417,358.7,
205.458,358.7,
205.5,358.7,
205.542,358.7,
205.583,262.4,
205.625,0,
205.667,0,
205.708,50.6,
205.75,346.7,
205.792,358.7,
205.833,358.7,
205.875,358.7,
205.917,358.7,
205.958,358.7,
206,410.7,
206.042,410.7,
206.083,410.7,
206.125,410.7,
206.167,410.7,
206.208,410.7,
206.25,410.7,
206.292,410.7,
206.333,410.7,
206.375,410.7,
206.417,410.7,
206.458,303.2,
206.5,0,
206.542,0,
206.583,0,
206.625,17.9,
206.667,0,
206.708,0,
206.75,0,
206.792,49.6,
206.833,366.6,
206.875,410.7,
206.917,410.7,
206.958,410.7,
207,505.6,
207.042,505.6,
207.083,505.6,
207.125,505.6,
207.167,505.6,
207.208,505.6,
207.25,505.6,
207.292,505.6,
207.333,93.3,
207.375,52.6,
207.417,1.7,
207.458,0,
207.5,0,
207.542,0,
207.583,0,
207.625,0,
207.667,0,
207.708,0,
207.75,0,
207.792,0,
207.833,0,
207.875,0,
207.917,100.1,
207.958,566.7,
208,438.8,
208.042,438.8,
208.083,437.5,
208.125,438.8,
208.167,437.5,
208.208,438.8,
208.25,339.4,
208.292,0,
208.333,3.8,
208.375,0,
208.417,0,
208.458,0,
208.5,0,
208.542,0,
208.583,0,
208.625,0,
208.667,0,
208.708,0,
208.75,0,
208.792,0,
208.833,0,
208.875,0,
208.917,0,
208.958,0,
209,239.1,
209.042,311.4,
209.083,311.4,
209.125,311.4,
209.167,311.4,
209.208,311.4,
209.25,261.4,
209.292,0.9,
209.333,7.1,
209.375,0,
209.417,0,
209.458,0,
209.5,0,
209.542,0,
209.583,0,
209.625,0,
209.667,0,
209.708,0,
209.75,0,
209.792,0,
209.833,0,
209.875,0,
209.917,76.7,
209.958,343.5,
210,271.7,
210.042,272.3,
210.083,272.3,
210.125,271.7,
210.167,272.3,
210.208,271.7,
210.25,271.7,
210.292,272.3,
210.333,272.3,
210.375,233.6,
210.417,0,
210.458,0,
210.5,0,
210.542,0,
210.583,0,
210.625,0,
210.667,0,
210.708,0,
210.75,0,
210.792,0,
210.833,0,
210.875,0,
210.917,49.6,
210.958,230.2,
211,191,
211.042,191,
211.083,191,
211.125,191,
211.167,191,
211.208,191,
211.25,191,
211.292,191,
211.333,191,
211.375,191,
211.417,191,
211.458,191,
211.5,191,
211.542,191,
211.583,191,
211.625,191,
211.667,191,
211.708,191,
211.75,191,
211.792,191,
211.833,191,
211.875,191,
211.917,191,
211.958,191,
212,365.3,
212.042,365.3,
212.083,365.3,
212.125,365.3,
212.167,365.3,
212.208,365.3,
212.25,365.3,
212.292,365.3,
212.333,364.3,
212.375,365.3,
212.417,365.3,
212.458,365.3,
212.5,365.3,
212.542,365.3,
212.583,365.3,
212.625,365.3,
212.667,365.3,
212.708,365.3,
212.75,365.3,
212.792,365.3,
212.833,365.3,
212.875,365.3,
212.917,365.3,
212.958,365.3,
213,290.9,
213.042,290.9,
213.083,290.9,
213.125,290.9,
213.167,290.9,
213.208,290.9,
213.25,225.3,
213.292,0,
213.333,0,
213.375,0,
213.417,0,
213.458,0,
213.5,0,
213.542,0,
213.583,0,
213.625,0,
213.667,0,
213.708,0,
213.75,0,
213.792,0,
213.833,0,
213.875,0,
213.917,0,
213.958,0,
214,0,
214.042,0,
214.083,0,
214.125,0,
214.167,0,
214.208,0,
214.25,0,
214.292,0,
214.333,0,
214.375,0,
214.417,0,
214.458,0,
214.5,0,
214.542,0,
214.583,0,
214.625,0,
214.667,0,
214.708,0,
214.75,0,
214.792,0,
214.833,0,
214.875,0,
214.917,0,
214.958,0,
215,0,
215.042,0,
215.083,0,
215.125,0,
215.167,0,
215.208,0,
215.25,0,
215.292,0,
215.333,0,
215.375,0,
215.417,0,
215.458,0,
215.5,0,
215.542,0,
215.583,0,
215.625,0,
215.667,0,
215.708,0,
215.75,0,
215.792,0,
215.833,0,
215.875,0,
215.917,0,
215.958,0,
216,0,
216.042,0,
216.083,0,
216.125,0,
216.167,0,
216.208,0,
216.25,0,
216.292,0,
216.333,0,
216.375,0,
216.417,0,
216.458,0,
216.5,0,
216.542,0,
216.583,0,
216.625,0,
216.667,0,
216.708,0,
216.75,0,
216.792,0,
216.833,0,
216.875,0,
216.917,0,
216.958,0,
217,0,
217.042,0,
217.083,0,
217.125,0,
217.167,0,
217.208,0,
217.25,0,
217.292,0,
217.333,0,
217.375,0,
217.417,0,
217.458,0,
217.5,0,
217.542,0,
217.583,0,
217.625,0,
217.667,0,
217.708,0,
217.75,0,
217.792,0,
217.833,0,
217.875,0,
217.917,0,
217.958,0,
218,0,
218.042,0,
218.083,0,
218.125,0,
218.167,0,
218.208,0,
218.25,0,
218.292,0,
218.333,0,
218.375,0,
218.417,0,
218.458,0,
