$USGS 12404500; LAUW - Kettle River near Laurier  1/1/2011-12/31/2015,,
,,
JDAY,QIN,
369.052083333336,7.84375911447641,
369.0625,7.84375911447641,
369.072916666664,7.73049183484498,
369.083333333336,7.73049183484498,
369.09375,7.73049183484498,
369.104166666664,7.73049183484498,
369.114583333336,7.73049183484498,
369.125,7.61722455521355,
369.135416666664,7.61722455521355,
369.145833333336,7.61722455521355,
369.15625,7.61722455521355,
369.166666666664,7.61722455521355,
369.177083333336,7.50395727558212,
369.1875,7.50395727558212,
369.197916666664,7.50395727558212,
369.208333333336,7.50395727558212,
369.21875,7.50395727558212,
369.229166666664,7.50395727558212,
369.239583333336,7.50395727558212,
369.25,7.50395727558212,
369.260416666664,7.50395727558212,
369.270833333336,7.50395727558212,
369.28125,7.50395727558212,
369.291666666664,7.50395727558212,
369.302083333336,7.50395727558212,
369.3125,7.50395727558212,
369.322916666664,7.50395727558212,
369.333333333336,7.50395727558212,
369.34375,7.50395727558212,
369.354166666664,7.50395727558212,
369.364583333336,7.61722455521355,
369.375,7.61722455521355,
369.385416666664,7.50395727558212,
369.395833333336,7.50395727558212,
369.40625,7.50395727558212,
369.416666666664,7.50395727558212,
369.427083333336,7.50395727558212,
369.4375,7.50395727558212,
369.447916666664,7.50395727558212,
369.458333333336,7.50395727558212,
369.46875,7.50395727558212,
369.479166666664,7.50395727558212,
369.489583333336,7.50395727558212,
369.5,7.50395727558212,
369.510416666664,7.50395727558212,
369.520833333336,7.39068999595069,
369.53125,7.39068999595069,
369.541666666664,7.39068999595069,
369.552083333336,7.39068999595069,
369.5625,7.39068999595069,
369.572916666664,7.39068999595069,
369.583333333336,7.39068999595069,
369.59375,7.39068999595069,
369.604166666664,7.27742271631927,
369.614583333336,7.27742271631927,
369.625,7.27742271631927,
369.635416666664,7.27742271631927,
369.645833333336,7.27742271631927,
369.65625,7.27742271631927,
369.666666666664,7.27742271631927,
369.677083333336,7.27742271631927,
369.6875,7.27742271631927,
369.697916666664,7.27742271631927,
369.708333333336,7.27742271631927,
369.71875,7.39068999595069,
369.729166666664,7.39068999595069,
369.739583333336,7.39068999595069,
369.75,7.39068999595069,
369.760416666664,7.39068999595069,
369.770833333336,7.39068999595069,
369.78125,7.39068999595069,
369.791666666664,7.39068999595069,
369.802083333336,7.50395727558212,
369.8125,7.50395727558212,
369.822916666664,7.50395727558212,
369.833333333336,7.50395727558212,
369.84375,7.50395727558212,
369.854166666664,7.50395727558212,
369.864583333336,7.61722455521355,
369.875,7.61722455521355,
369.885416666664,7.61722455521355,
369.895833333336,7.61722455521355,
369.90625,7.61722455521355,
369.916666666664,7.61722455521355,
369.927083333336,7.61722455521355,
369.9375,7.73049183484498,
369.947916666664,7.73049183484498,
369.958333333336,7.73049183484498,
369.96875,7.73049183484498,
369.979166666664,7.73049183484498,
369.989583333336,7.73049183484498,
370,7.73049183484498,
370.010416666664,7.73049183484498,
370.020833333336,7.73049183484498,
370.03125,7.73049183484498,
370.041666666664,7.73049183484498,
370.052083333336,7.73049183484498,
370.0625,7.73049183484498,
370.072916666664,7.73049183484498,
370.083333333336,7.73049183484498,
370.09375,7.73049183484498,
370.104166666664,7.73049183484498,
370.114583333336,7.73049183484498,
370.125,7.73049183484498,
370.135416666664,7.73049183484498,
370.145833333336,7.73049183484498,
370.15625,7.73049183484498,
370.166666666664,7.73049183484498,
370.177083333336,7.73049183484498,
370.1875,7.73049183484498,
370.197916666664,7.73049183484498,
370.208333333336,7.73049183484498,
370.21875,7.73049183484498,
370.229166666664,7.73049183484498,
370.239583333336,7.73049183484498,
370.25,7.73049183484498,
370.260416666664,7.73049183484498,
370.270833333336,7.73049183484498,
370.28125,7.73049183484498,
370.291666666664,7.73049183484498,
370.302083333336,7.73049183484498,
370.3125,7.73049183484498,
370.322916666664,7.73049183484498,
370.333333333336,7.73049183484498,
370.34375,7.73049183484498,
370.354166666664,7.73049183484498,
370.364583333336,7.73049183484498,
370.375,7.73049183484498,
370.385416666664,7.73049183484498,
370.395833333336,7.73049183484498,
370.40625,7.73049183484498,
370.416666666664,7.73049183484498,
370.427083333336,7.73049183484498,
370.4375,7.73049183484498,
370.447916666664,7.73049183484498,
370.458333333336,7.73049183484498,
370.46875,7.73049183484498,
370.479166666664,7.73049183484498,
370.489583333336,7.73049183484498,
370.5,7.73049183484498,
370.510416666664,7.73049183484498,
370.520833333336,7.73049183484498,
370.53125,7.73049183484498,
370.541666666664,7.73049183484498,
370.552083333336,7.73049183484498,
370.5625,7.73049183484498,
370.572916666664,7.73049183484498,
370.583333333336,7.73049183484498,
370.59375,7.73049183484498,
370.604166666664,7.73049183484498,
370.614583333336,7.73049183484498,
370.625,7.73049183484498,
370.635416666664,7.73049183484498,
370.645833333336,7.73049183484498,
370.65625,7.73049183484498,
370.666666666664,7.73049183484498,
370.677083333336,7.73049183484498,
370.6875,7.73049183484498,
370.697916666664,7.73049183484498,
370.708333333336,7.73049183484498,
370.71875,7.73049183484498,
370.729166666664,7.73049183484498,
370.739583333336,7.73049183484498,
370.75,7.73049183484498,
370.760416666664,7.73049183484498,
370.770833333336,7.73049183484498,
370.78125,7.73049183484498,
370.791666666664,7.73049183484498,
370.802083333336,7.73049183484498,
370.8125,7.73049183484498,
370.822916666664,7.73049183484498,
370.833333333336,7.73049183484498,
370.84375,7.73049183484498,
370.854166666664,7.73049183484498,
370.864583333336,7.73049183484498,
370.875,7.73049183484498,
370.885416666664,7.73049183484498,
370.895833333336,7.73049183484498,
370.90625,7.73049183484498,
370.916666666664,7.73049183484498,
370.927083333336,7.73049183484498,
370.9375,7.73049183484498,
370.947916666664,7.73049183484498,
370.958333333336,7.73049183484498,
370.96875,7.73049183484498,
370.979166666664,7.73049183484498,
370.989583333336,7.73049183484498,
412,8.18356095337069,
412.010416666664,8.29682823300212,
412.020833333336,8.29682823300212,
412.03125,8.18356095337069,
412.041666666664,8.18356095337069,
412.052083333336,8.18356095337069,
412.0625,8.18356095337069,
412.072916666664,8.07029367373926,
412.083333333336,8.07029367373926,
412.09375,7.95702639410784,
412.104166666664,7.95702639410784,
412.114583333336,7.84375911447641,
412.125,7.84375911447641,
412.135416666664,7.73049183484498,
412.145833333336,7.73049183484498,
412.15625,7.61722455521355,
412.166666666664,7.61722455521355,
412.177083333336,7.61722455521355,
412.1875,7.61722455521355,
412.197916666664,7.61722455521355,
412.208333333336,7.61722455521355,
412.21875,7.61722455521355,
412.229166666664,7.73049183484498,
412.239583333336,7.73049183484498,
412.25,7.84375911447641,
412.260416666664,7.84375911447641,
412.270833333336,7.95702639410784,
412.28125,8.07029367373926,
412.291666666664,8.18356095337069,
412.302083333336,8.18356095337069,
412.3125,8.29682823300212,
412.322916666664,8.29682823300212,
412.333333333336,8.41009551263355,
412.34375,8.52336279226498,
412.354166666664,8.52336279226498,
412.364583333336,8.52336279226498,
412.375,8.66494689180426,
412.385416666664,8.66494689180426,
412.395833333336,8.66494689180426,
412.40625,8.66494689180426,
412.416666666664,8.52336279226498,
412.427083333336,8.52336279226498,
412.4375,8.52336279226498,
412.447916666664,8.41009551263355,
412.458333333336,8.41009551263355,
412.46875,8.29682823300212,
412.479166666664,8.29682823300212,
412.489583333336,8.18356095337069,
412.5,8.18356095337069,
412.510416666664,8.18356095337069,
412.520833333336,8.07029367373926,
412.53125,8.07029367373926,
412.541666666664,8.07029367373926,
412.552083333336,7.95702639410784,
412.5625,7.95702639410784,
412.572916666664,7.84375911447641,
412.583333333336,7.84375911447641,
412.59375,7.73049183484498,
412.604166666664,7.61722455521355,
412.614583333336,7.50395727558212,
412.625,7.39068999595069,
412.635416666664,7.27742271631927,
412.645833333336,7.27742271631927,
412.65625,7.16415543668784,
412.666666666664,7.05088815705641,
412.677083333336,7.05088815705641,
412.6875,6.96593769733284,
412.697916666664,6.96593769733284,
412.708333333336,6.96593769733284,
412.71875,6.96593769733284,
412.729166666664,6.85267041770141,
412.739583333336,6.85267041770141,
412.75,6.85267041770141,
412.760416666664,6.85267041770141,
412.770833333336,6.85267041770141,
412.78125,6.85267041770141,
412.791666666664,6.85267041770141,
412.802083333336,6.85267041770141,
412.8125,6.85267041770141,
412.822916666664,6.85267041770141,
412.833333333336,6.85267041770141,
412.84375,6.96593769733284,
412.854166666664,6.96593769733284,
412.864583333336,7.05088815705641,
412.875,7.05088815705641,
412.885416666664,7.16415543668784,
412.895833333336,7.16415543668784,
412.90625,7.16415543668784,
412.916666666664,7.27742271631927,
412.927083333336,7.27742271631927,
412.9375,7.39068999595069,
412.947916666664,7.39068999595069,
412.958333333336,7.39068999595069,
412.96875,7.39068999595069,
412.979166666664,7.50395727558212,
412.989583333336,7.50395727558212,
413,7.50395727558212,
413.010416666664,7.50395727558212,
413.020833333336,7.50395727558212,
413.03125,7.50395727558212,
413.041666666664,7.50395727558212,
413.052083333336,7.50395727558212,
413.0625,7.50395727558212,
413.072916666664,7.50395727558212,
413.083333333336,7.50395727558212,
413.09375,7.50395727558212,
413.104166666664,7.50395727558212,
413.114583333336,7.50395727558212,
413.125,7.50395727558212,
413.135416666664,7.50395727558212,
413.145833333336,7.50395727558212,
413.15625,7.50395727558212,
413.166666666664,7.39068999595069,
413.177083333336,7.39068999595069,
413.1875,7.39068999595069,
413.197916666664,7.39068999595069,
413.208333333336,7.39068999595069,
413.21875,7.50395727558212,
413.229166666664,7.50395727558212,
413.239583333336,7.50395727558212,
413.25,7.50395727558212,
413.260416666664,7.50395727558212,
413.270833333336,7.50395727558212,
413.28125,7.50395727558212,
413.291666666664,7.61722455521355,
413.302083333336,7.61722455521355,
413.3125,7.61722455521355,
413.322916666664,7.73049183484498,
413.333333333336,7.73049183484498,
413.34375,7.73049183484498,
413.354166666664,7.84375911447641,
413.364583333336,7.84375911447641,
413.375,7.84375911447641,
413.385416666664,7.95702639410784,
413.395833333336,7.95702639410784,
413.40625,7.95702639410784,
413.416666666664,8.07029367373926,
413.427083333336,8.07029367373926,
413.4375,8.07029367373926,
413.447916666664,8.07029367373926,
413.458333333336,8.07029367373926,
413.46875,8.07029367373926,
413.479166666664,8.07029367373926,
413.489583333336,8.07029367373926,
413.5,8.07029367373926,
413.510416666664,8.07029367373926,
413.520833333336,8.07029367373926,
413.53125,8.07029367373926,
413.541666666664,8.07029367373926,
413.552083333336,8.07029367373926,
413.5625,8.07029367373926,
413.572916666664,8.07029367373926,
413.583333333336,7.95702639410784,
413.59375,7.95702639410784,
413.604166666664,7.95702639410784,
413.614583333336,7.95702639410784,
413.625,7.84375911447641,
413.635416666664,7.84375911447641,
413.645833333336,7.84375911447641,
413.65625,7.84375911447641,
413.666666666664,7.73049183484498,
413.677083333336,7.73049183484498,
413.6875,7.73049183484498,
413.697916666664,7.61722455521355,
413.708333333336,7.61722455521355,
413.71875,7.61722455521355,
413.729166666664,7.50395727558212,
413.739583333336,7.50395727558212,
413.75,7.50395727558212,
413.760416666664,7.50395727558212,
413.770833333336,7.39068999595069,
413.78125,7.39068999595069,
413.791666666664,7.39068999595069,
413.802083333336,7.39068999595069,
413.8125,7.27742271631927,
413.822916666664,7.27742271631927,
413.833333333336,7.27742271631927,
413.84375,7.27742271631927,
413.854166666664,7.27742271631927,
413.864583333336,7.27742271631927,
413.875,7.27742271631927,
413.885416666664,7.27742271631927,
413.895833333336,7.27742271631927,
413.90625,7.27742271631927,
413.916666666664,7.27742271631927,
413.927083333336,7.39068999595069,
413.9375,7.39068999595069,
413.947916666664,7.39068999595069,
413.958333333336,7.50395727558212,
413.96875,7.50395727558212,
413.979166666664,7.50395727558212,
413.989583333336,7.61722455521355,
414,7.61722455521355,
414.010416666664,7.61722455521355,
414.020833333336,7.73049183484498,
414.03125,7.73049183484498,
414.041666666664,7.73049183484498,
414.052083333336,7.84375911447641,
414.0625,7.84375911447641,
414.072916666664,7.84375911447641,
414.083333333336,7.84375911447641,
414.09375,7.95702639410784,
414.104166666664,7.95702639410784,
414.114583333336,7.95702639410784,
414.125,7.95702639410784,
414.135416666664,8.07029367373926,
414.145833333336,8.07029367373926,
414.15625,8.07029367373926,
414.166666666664,8.18356095337069,
414.177083333336,8.18356095337069,
414.1875,8.18356095337069,
414.197916666664,8.29682823300212,
414.208333333336,8.29682823300212,
414.21875,8.29682823300212,
414.229166666664,8.41009551263355,
414.239583333336,8.41009551263355,
414.25,8.41009551263355,
414.260416666664,8.52336279226498,
414.270833333336,8.52336279226498,
414.28125,8.52336279226498,
414.291666666664,8.52336279226498,
414.302083333336,8.52336279226498,
414.3125,8.52336279226498,
414.322916666664,8.66494689180426,
414.333333333336,8.66494689180426,
414.34375,8.66494689180426,
414.354166666664,8.66494689180426,
414.364583333336,8.66494689180426,
414.375,8.52336279226498,
414.385416666664,8.52336279226498,
414.395833333336,8.52336279226498,
414.40625,8.52336279226498,
414.416666666664,8.52336279226498,
414.427083333336,8.52336279226498,
414.4375,8.52336279226498,
414.447916666664,8.52336279226498,
414.458333333336,8.41009551263355,
414.46875,8.41009551263355,
414.479166666664,8.41009551263355,
414.489583333336,8.41009551263355,
414.5,8.29682823300212,
414.510416666664,8.29682823300212,
414.520833333336,8.29682823300212,
414.53125,8.29682823300212,
414.541666666664,8.18356095337069,
414.552083333336,8.18356095337069,
414.5625,8.18356095337069,
414.572916666664,8.18356095337069,
414.583333333336,8.07029367373926,
414.59375,8.07029367373926,
414.604166666664,8.07029367373926,
414.614583333336,8.07029367373926,
414.625,8.07029367373926,
414.635416666664,8.07029367373926,
414.645833333336,8.07029367373926,
414.65625,8.07029367373926,
414.666666666664,8.07029367373926,
414.677083333336,8.07029367373926,
414.6875,8.07029367373926,
414.697916666664,8.07029367373926,
414.708333333336,8.07029367373926,
414.71875,8.07029367373926,
414.729166666664,8.07029367373926,
414.739583333336,8.07029367373926,
414.75,8.07029367373926,
414.760416666664,8.07029367373926,
414.770833333336,8.07029367373926,
414.78125,8.07029367373926,
414.791666666664,8.07029367373926,
414.802083333336,8.07029367373926,
414.8125,8.07029367373926,
414.822916666664,8.07029367373926,
414.833333333336,8.18356095337069,
414.84375,8.18356095337069,
414.854166666664,8.18356095337069,
414.864583333336,8.18356095337069,
414.875,8.18356095337069,
414.885416666664,8.18356095337069,
414.895833333336,8.18356095337069,
414.90625,8.29682823300212,
414.916666666664,8.29682823300212,
414.927083333336,8.29682823300212,
414.9375,8.29682823300212,
414.947916666664,8.29682823300212,
414.958333333336,8.29682823300212,
414.96875,8.29682823300212,
414.979166666664,8.29682823300212,
414.989583333336,8.29682823300212,
415,8.29682823300212,
415.010416666664,8.29682823300212,
415.020833333336,8.29682823300212,
415.03125,8.29682823300212,
